Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD0268,30-03-25,Washing Machine,Home Appliances,622,2,1244,Liam Johnson,Seattle,Debit Card,Completed
ORD0269,10-03-25,Book,Books,15,4,60,Noah Wilson,Boston,PayPal,Completed
ORD0270,09-04-25,T-Shirt,Clothing,19,5,95,Mia White,New York,Gift Card,Completed
ORD0271,16-04-25,Refrigerator,Home Appliances,1241,1,1241,Daniel Wilson,Denver,Gift Card,Completed
ORD0272,27-03-25,Washing Machine,Home Appliances,591,5,2955,Mia Garcia,New York,Credit Card,Completed
ORD0273,27-03-25,Laptop,Electronics,781,4,3124,Liam Garcia,San Francisco,Amazon Pay,Cancelled
ORD0274,04-04-25,Laptop,Electronics,825,1,825,Emma Johnson,New York,Amazon Pay,Completed
ORD0275,10-02-25,Smartphone,Electronics,476,4,1904,Lucas Smith,San Francisco,Debit Card,Completed
ORD0276,24-02-25,T-Shirt,Clothing,20,5,100,Chris Brown,Dallas,PayPal,Cancelled
ORD0277,01-02-25,T-Shirt,Clothing,20,5,100,Jane Clark,Denver,Credit Card,Cancelled
ORD0278,14-03-25,Headphones,Electronics,99,3,297,Sophia White,Denver,Credit Card,Completed
ORD0279,23-02-25,Laptop,Electronics,824,1,824,Noah Harris,Los Angeles,PayPal,Completed
ORD0280,07-04-25,Book,Books,15,1,15,Daniel Garcia,San Francisco,Amazon Pay,Completed
ORD0281,09-04-25,Laptop,Electronics,804,3,2412,John Brown,New York,Amazon Pay,Pending
ORD0282,17-03-25,Jeans,Clothing,42,1,42,Alex Clark,Dallas,Gift Card,Completed
ORD0283,01-04-25,Jeans,Clothing,38,5,190,Emma Johnson,Los Angeles,Debit Card,Completed
ORD0284,17-03-25,Running Shoes,Footwear,59,4,236,Emily Johnson,Miami,PayPal,Completed
ORD0285,26-03-25,Smartphone,Electronics,508,2,1016,Lucas Johnson,San Francisco,Credit Card,Completed
ORD0286,02-03-25,Smartphone,Electronics,493,2,986,Alex Anderson,Houston,Gift Card,Pending
ORD0287,03-02-25,Book,Books,15,5,75,Daniel Clark,Miami,Debit Card,Completed
ORD0288,26-02-25,Headphones,Electronics,99,4,396,Liam Smith,Miami,Debit Card,Completed
ORD0289,25-04-25,Washing Machine,Home Appliances,601,2,1202,Michael Wilson,Chicago,Credit Card,Pending
ORD0290,29-04-25,Laptop,Electronics,828,1,828,Jane Clark,Dallas,Gift Card,Completed
ORD0291,20-02-25,Washing Machine,Home Appliances,628,1,628,Ava Harris,Seattle,Credit Card,Pending
ORD0292,11-02-25,Smartphone,Electronics,487,1,487,David White,New York,Amazon Pay,Completed
ORD0293,23-03-25,Smartphone,Electronics,485,1,485,Liam Lee,San Francisco,PayPal,Completed
ORD0294,09-04-25,Running Shoes,Footwear,62,2,124,Mia Clark,Denver,Gift Card,Completed
ORD0295,03-03-25,Book,Books,16,1,16,Liam Johnson,Miami,Credit Card,Cancelled
ORD0296,04-04-25,Smartphone,Electronics,491,3,1473,Lucas Lee,Houston,Credit Card,Cancelled
ORD0297,21-02-25,Refrigerator,Home Appliances,1171,1,1171,Ethan Doe,Miami,Amazon Pay,Completed
ORD0298,02-03-25,Refrigerator,Home Appliances,1191,1,1191,Liam Clark,New York,Gift Card,Completed
ORD0299,28-02-25,Running Shoes,Footwear,59,4,236,David Taylor,Miami,Amazon Pay,Completed
ORD0300,10-03-25,Smartphone,Electronics,499,3,1497,Emily White,Miami,Credit Card,Pending
ORD0301,11-02-25,Smartwatch,Electronics,150,4,600,John Anderson,Houston,Credit Card,Cancelled
ORD0302,07-04-25,Washing Machine,Home Appliances,619,3,1857,Chris Miller,Boston,Credit Card,Completed
ORD0303,06-04-25,T-Shirt,Clothing,21,3,63,John Taylor,San Francisco,Credit Card,Cancelled
ORD0304,09-04-25,Laptop,Electronics,800,2,1600,Ava Miller,Seattle,PayPal,Completed
ORD0305,20-02-25,Running Shoes,Footwear,57,1,57,Emily Harris,Seattle,Credit Card,Pending
ORD0306,18-04-25,Running Shoes,Footwear,59,3,177,Lucas Wilson,San Francisco,PayPal,Cancelled
ORD0307,11-04-25,Laptop,Electronics,776,1,776,Daniel Harris,Chicago,Gift Card,Completed
ORD0308,21-02-25,Smartwatch,Electronics,148,1,148,Olivia Martinez,New York,PayPal,Completed
ORD0309,17-02-25,Smartwatch,Electronics,143,1,143,Ethan Harris,New York,PayPal,Completed
ORD0310,20-04-25,Laptop,Electronics,783,1,783,John Wilson,San Francisco,Gift Card,Completed
ORD0311,01-04-25,Smartphone,Electronics,499,2,998,Jane Harris,New York,Credit Card,Pending
ORD0312,17-02-25,Running Shoes,Footwear,60,2,120,John Miller,San Francisco,Amazon Pay,Pending
ORD0313,25-02-25,Washing Machine,Home Appliances,580,1,580,Lucas Brown,Chicago,Amazon Pay,Completed
ORD0314,14-04-25,Book,Books,16,3,48,Daniel White,New York,Gift Card,Pending
ORD0315,17-02-25,Headphones,Electronics,101,1,101,Olivia White,Los Angeles,PayPal,Completed
ORD0316,08-04-25,Jeans,Clothing,40,1,40,Isabella Martinez,New York,Amazon Pay,Completed
ORD0317,08-02-25,Smartphone,Electronics,484,2,968,Isabella Johnson,Dallas,Gift Card,Completed
ORD0318,24-04-25,T-Shirt,Clothing,20,5,100,Michael Wilson,Chicago,Credit Card,Completed
ORD0319,13-04-25,Washing Machine,Home Appliances,586,3,1758,Chris Taylor,Chicago,Amazon Pay,Completed
ORD0320,04-03-25,Headphones,Electronics,97,1,97,Noah Harris,Los Angeles,Gift Card,Completed
ORD0321,22-04-25,Smartwatch,Electronics,146,2,292,John White,Los Angeles,Gift Card,Completed
ORD0322,14-04-25,Smartphone,Electronics,480,5,2400,Emily Brown,Denver,Credit Card,Completed
ORD0323,08-02-25,Laptop,Electronics,760,4,3040,Isabella Johnson,Miami,Credit Card,Completed
ORD0324,21-04-25,Smartwatch,Electronics,149,3,447,Daniel Smith,Boston,Amazon Pay,Completed
ORD0325,15-02-25,Smartphone,Electronics,485,3,1455,Lucas Lee,Seattle,Amazon Pay,Pending
ORD0326,27-02-25,Smartwatch,Electronics,151,1,151,Daniel Garcia,Boston,PayPal,Completed
ORD0327,17-02-25,Running Shoes,Footwear,63,2,126,Emily Miller,San Francisco,Gift Card,Completed
ORD0328,06-03-25,T-Shirt,Clothing,20,1,20,Olivia White,Houston,Credit Card,Pending
ORD0329,23-03-25,Washing Machine,Home Appliances,623,1,623,Ava Miller,Chicago,Amazon Pay,Completed
ORD0330,17-02-25,Refrigerator,Home Appliances,1141,1,1141,Jane Doe,Denver,Credit Card,Completed
ORD0331,15-03-25,Laptop,Electronics,823,5,4115,Alex Garcia,Los Angeles,Debit Card,Completed
ORD0332,15-03-25,Jeans,Clothing,40,3,120,Mia Lee,Chicago,Amazon Pay,Completed
ORD0333,10-03-25,Smartphone,Electronics,496,2,992,Liam White,Los Angeles,Credit Card,Completed
ORD0334,29-03-25,Refrigerator,Home Appliances,1163,1,1163,Lucas Wilson,Seattle,Credit Card,Pending
ORD0335,11-02-25,Jeans,Clothing,40,2,80,Daniel Johnson,Los Angeles,Credit Card,Cancelled
ORD0336,23-04-25,Book,Books,15,2,30,Daniel Wilson,Boston,Amazon Pay,Cancelled
ORD0337,17-04-25,Jeans,Clothing,42,5,210,Alex Johnson,Chicago,Amazon Pay,Completed
ORD0338,14-04-25,Running Shoes,Footwear,58,5,290,Emily Clark,New York,Credit Card,Completed
ORD0339,05-03-25,Jeans,Clothing,42,1,42,Lucas Taylor,Miami,Credit Card,Completed
ORD0340,26-03-25,Smartphone,Electronics,502,3,1506,Liam Brown,Chicago,PayPal,Completed
ORD0341,02-03-25,Washing Machine,Home Appliances,602,1,602,Isabella White,Miami,PayPal,Pending
ORD0342,01-02-25,Headphones,Electronics,96,3,288,Ethan Johnson,Dallas,PayPal,Pending
ORD0343,20-04-25,Running Shoes,Footwear,61,4,244,Daniel Wilson,Boston,Credit Card,Completed
ORD0344,04-03-25,T-Shirt,Clothing,19,5,95,Michael Wilson,Dallas,Amazon Pay,Pending
ORD0345,04-02-25,Smartwatch,Electronics,144,3,432,Ethan Harris,Dallas,Gift Card,Pending
ORD0346,21-02-25,Running Shoes,Footwear,58,5,290,Isabella Johnson,Miami,Debit Card,Completed
ORD0347,06-04-25,T-Shirt,Clothing,21,5,105,Alex Martinez,San Francisco,Credit Card,Cancelled
ORD0348,25-03-25,Running Shoes,Footwear,61,3,183,John Miller,Miami,PayPal,Pending
ORD0349,06-04-25,Jeans,Clothing,38,4,152,Emma Miller,Dallas,Gift Card,Pending
ORD0350,01-04-25,Jeans,Clothing,38,1,38,Noah Taylor,Seattle,Credit Card,Pending
ORD0351,12-02-25,Jeans,Clothing,39,2,78,Noah Martinez,San Francisco,Debit Card,Completed
ORD0352,11-04-25,Running Shoes,Footwear,63,4,252,Emily Miller,Chicago,Amazon Pay,Cancelled
ORD0353,05-03-25,Laptop,Electronics,778,5,3890,Ava Miller,San Francisco,Amazon Pay,Completed
ORD0354,17-03-25,T-Shirt,Clothing,20,4,80,John Lee,San Francisco,Gift Card,Completed
ORD0355,17-04-25,Smartphone,Electronics,489,2,978,Mia Lee,Chicago,Gift Card,Pending
ORD0356,06-04-25,Jeans,Clothing,38,2,76,David Wilson,Dallas,Debit Card,Pending
ORD0357,16-04-25,T-Shirt,Clothing,20,3,60,Noah White,Denver,Gift Card,Completed
ORD0358,31-03-25,Book,Books,14,3,42,Lucas Lee,Boston,Amazon Pay,Pending
ORD0359,07-02-25,Laptop,Electronics,761,1,761,Olivia Clark,Seattle,PayPal,Pending
ORD0360,06-04-25,Laptop,Electronics,795,1,795,Daniel Martinez,Denver,PayPal,Completed
ORD0361,16-04-25,Book,Books,15,5,75,Emily Garcia,Houston,Debit Card,Completed
ORD0362,16-04-25,Running Shoes,Footwear,58,1,58,Sophia White,Chicago,Gift Card,Completed
ORD0363,03-02-25,Running Shoes,Footwear,61,4,244,Noah Miller,Los Angeles,Amazon Pay,Cancelled
ORD0364,25-04-25,Washing Machine,Home Appliances,630,1,630,John White,Miami,Credit Card,Completed
ORD0365,19-03-25,Washing Machine,Home Appliances,593,2,1186,Noah White,San Francisco,PayPal,Pending
ORD0366,07-04-25,Headphones,Electronics,104,1,104,Sophia Smith,Denver,Amazon Pay,Pending
ORD0367,25-03-25,Smartphone,Electronics,500,5,2500,Emily Miller,Denver,Debit Card,Completed
ORD0368,24-04-25,Refrigerator,Home Appliances,1222,1,1222,Daniel Anderson,Houston,Gift Card,Completed
ORD0369,03-02-25,Running Shoes,Footwear,60,4,240,Mia White,Dallas,Credit Card,Cancelled
ORD0370,24-02-25,Smartphone,Electronics,496,3,1488,Noah Anderson,San Francisco,Debit Card,Pending
ORD0371,20-02-25,Refrigerator,Home Appliances,1225,1,1225,Jane Smith,Houston,PayPal,Cancelled
ORD0372,23-02-25,Laptop,Electronics,761,4,3044,Noah Garcia,Dallas,Gift Card,Completed
ORD0373,22-04-25,Smartphone,Electronics,503,1,503,Isabella White,Chicago,Debit Card,Completed
ORD0374,17-04-25,Smartphone,Electronics,515,3,1545,Ava White,Seattle,Credit Card,Cancelled
ORD0375,01-03-25,Laptop,Electronics,781,2,1562,Chris Garcia,Houston,PayPal,Pending
ORD0376,10-04-25,Refrigerator,Home Appliances,1243,1,1243,John Martinez,Houston,Credit Card,Completed
ORD0377,09-04-25,Running Shoes,Footwear,61,1,61,Olivia White,Chicago,Credit Card,Cancelled
ORD0378,04-04-25,Smartwatch,Electronics,154,4,616,Liam Anderson,Seattle,Gift Card,Completed
ORD0379,11-02-25,Refrigerator,Home Appliances,1195,1,1195,Jane Clark,New York,Amazon Pay,Completed
ORD0380,19-04-25,Jeans,Clothing,40,2,80,Mia Taylor,Dallas,PayPal,Cancelled
ORD0381,05-03-25,Running Shoes,Footwear,59,2,118,Jane Brown,New York,Debit Card,Cancelled
ORD0382,22-03-25,Smartphone,Electronics,475,2,950,Chris White,Miami,PayPal,Pending
ORD0383,18-03-25,Headphones,Electronics,98,1,98,Daniel Johnson,Los Angeles,Gift Card,Completed
ORD0384,05-02-25,Smartphone,Electronics,480,5,2400,Isabella Anderson,Denver,Debit Card,Cancelled
ORD0385,15-04-25,Washing Machine,Home Appliances,630,1,630,Noah Johnson,San Francisco,Amazon Pay,Pending
ORD0386,15-04-25,Book,Books,15,4,60,Olivia Lee,Denver,Debit Card,Cancelled
ORD0387,02-03-25,Refrigerator,Home Appliances,1153,1,1153,Daniel Harris,Seattle,PayPal,Cancelled
ORD0388,28-02-25,Laptop,Electronics,789,1,789,Emma Brown,Denver,Credit Card,Completed
ORD0389,07-04-25,Smartwatch,Electronics,154,2,308,Alex Doe,Miami,Gift Card,Pending
ORD0390,30-04-25,Laptop,Electronics,826,3,2478,Ava Smith,New York,Debit Card,Cancelled
ORD0391,01-02-25,Smartphone,Electronics,506,2,1012,Emma Wilson,Los Angeles,Credit Card,Completed
ORD0392,27-04-25,Headphones,Electronics,103,2,206,Daniel Garcia,New York,Gift Card,Completed
ORD0393,13-02-25,Smartphone,Electronics,487,1,487,Daniel Taylor,Boston,PayPal,Pending
ORD0394,17-02-25,Headphones,Electronics,96,2,192,Daniel Brown,Los Angeles,Gift Card,Pending
ORD0395,18-03-25,Smartphone,Electronics,515,3,1545,Emma Lee,Denver,Credit Card,Completed
ORD0396,13-03-25,Washing Machine,Home Appliances,600,1,600,Liam Taylor,Miami,PayPal,Completed
ORD0397,20-03-25,Laptop,Electronics,838,5,4190,Isabella Johnson,Boston,Gift Card,Pending
ORD0398,22-02-25,Smartphone,Electronics,516,4,2064,Daniel Wilson,San Francisco,Amazon Pay,Completed
ORD0399,23-03-25,Jeans,Clothing,41,5,205,Mia Johnson,Boston,Credit Card,Pending
ORD0400,26-04-25,T-Shirt,Clothing,20,5,100,Emma Lee,San Francisco,Amazon Pay,Completed
ORD0401,09-03-25,Running Shoes,Footwear,58,5,290,Michael Taylor,New York,Amazon Pay,Cancelled
ORD0402,13-03-25,Laptop,Electronics,787,5,3935,Noah Taylor,Houston,Debit Card,Completed
ORD0403,31-03-25,Refrigerator,Home Appliances,1201,1,1201,Daniel Harris,Boston,Amazon Pay,Completed
ORD0404,11-04-25,Smartphone,Electronics,485,1,485,Sophia Garcia,San Francisco,Debit Card,Completed
ORD0405,24-04-25,Washing Machine,Home Appliances,610,1,610,Ava Martinez,Chicago,PayPal,Pending
ORD0406,01-02-25,T-Shirt,Clothing,20,1,20,Emily Lee,Seattle,Amazon Pay,Completed
ORD0407,16-03-25,Laptop,Electronics,835,1,835,Isabella White,Seattle,Amazon Pay,Completed
ORD0408,12-04-25,Running Shoes,Footwear,60,3,180,Emma Anderson,Denver,PayPal,Completed
ORD0409,18-03-25,Smartphone,Electronics,497,1,497,Chris White,Houston,Amazon Pay,Pending
ORD0410,21-04-25,Washing Machine,Home Appliances,625,1,625,Emma Clark,Boston,Debit Card,Cancelled
ORD0411,15-03-25,Jeans,Clothing,39,1,39,Lucas Anderson,Boston,PayPal,Pending
ORD0412,26-04-25,Headphones,Electronics,99,2,198,David Harris,Miami,PayPal,Pending
ORD0413,27-04-25,Laptop,Electronics,823,1,823,Ava Garcia,Chicago,Gift Card,Completed
ORD0414,11-03-25,Refrigerator,Home Appliances,1179,1,1179,Mia White,Los Angeles,Amazon Pay,Completed
ORD0415,07-03-25,Jeans,Clothing,42,5,210,Chris White,Dallas,Credit Card,Completed
ORD0416,10-04-25,Refrigerator,Home Appliances,1152,1,1152,Ava Anderson,New York,Credit Card,Completed
ORD0417,14-04-25,T-Shirt,Clothing,21,3,63,Olivia Taylor,Chicago,PayPal,Completed
ORD0418,15-02-25,Refrigerator,Home Appliances,1143,4,4572,Noah Johnson,Los Angeles,Gift Card,Pending
ORD0419,10-02-25,Running Shoes,Footwear,60,3,180,Daniel Doe,Miami,Debit Card,Completed
ORD0420,30-04-25,Book,Books,15,1,15,Mia Anderson,Miami,Debit Card,Completed
ORD0421,10-04-25,Laptop,Electronics,802,1,802,Daniel Brown,San Francisco,Amazon Pay,Pending
ORD0422,24-02-25,Washing Machine,Home Appliances,619,1,619,Isabella Anderson,Boston,PayPal,Cancelled
ORD0423,25-02-25,Refrigerator,Home Appliances,1230,1,1230,Ava Smith,Boston,Amazon Pay,Completed
ORD0424,30-04-25,Running Shoes,Footwear,58,5,290,Mia Taylor,Chicago,Amazon Pay,Completed
ORD0425,31-03-25,Running Shoes,Footwear,60,3,180,Olivia Wilson,Miami,Debit Card,Pending
ORD0426,23-04-25,Refrigerator,Home Appliances,1169,2,2338,Daniel Miller,Miami,PayPal,Completed
ORD0427,03-04-25,Jeans,Clothing,42,4,168,David Doe,Miami,Debit Card,Pending
ORD0428,25-04-25,Washing Machine,Home Appliances,574,1,574,Sophia Garcia,San Francisco,PayPal,Completed
ORD0429,03-04-25,T-Shirt,Clothing,19,1,19,Emily Lee,Boston,Credit Card,Pending
ORD0430,07-03-25,Jeans,Clothing,40,5,200,Alex Smith,New York,Amazon Pay,Pending
ORD0431,13-02-25,Book,Books,16,3,48,Ava Johnson,Seattle,Debit Card,Completed
ORD0432,02-03-25,Washing Machine,Home Appliances,593,1,593,Alex Doe,Dallas,Amazon Pay,Completed
ORD0433,23-02-25,Smartphone,Electronics,504,2,1008,Ethan Johnson,Chicago,Gift Card,Completed
ORD0434,15-04-25,Book,Books,15,4,60,Emma Smith,Houston,Credit Card,Cancelled
ORD0435,18-02-25,Book,Books,15,5,75,Lucas Brown,Boston,Amazon Pay,Completed
ORD0436,22-03-25,Refrigerator,Home Appliances,1164,1,1164,Emily Anderson,Los Angeles,Debit Card,Cancelled
ORD0437,06-04-25,Jeans,Clothing,38,4,152,Liam Doe,Dallas,Debit Card,Completed
ORD0438,07-03-25,Jeans,Clothing,39,1,39,Daniel Garcia,Miami,Credit Card,Completed
ORD0439,09-04-25,Washing Machine,Home Appliances,620,1,620,Alex Garcia,Los Angeles,PayPal,Pending
ORD0440,26-04-25,Laptop,Electronics,776,2,1552,Lucas Johnson,Houston,Amazon Pay,Completed
ORD0441,28-02-25,T-Shirt,Clothing,21,5,105,Alex Smith,Boston,PayPal,Pending
ORD0442,02-03-25,Refrigerator,Home Appliances,1226,1,1226,Liam White,Los Angeles,Gift Card,Completed
ORD0443,04-03-25,T-Shirt,Clothing,19,3,57,Noah Johnson,Dallas,PayPal,Cancelled
ORD0444,10-04-25,Jeans,Clothing,41,3,123,Daniel Martinez,New York,Gift Card,Completed
ORD0445,12-04-25,T-Shirt,Clothing,19,1,19,Daniel White,San Francisco,Credit Card,Completed
ORD0446,01-04-25,Washing Machine,Home Appliances,612,2,1224,Emma Clark,New York,Credit Card,Completed
ORD0447,16-04-25,T-Shirt,Clothing,19,2,38,Olivia Johnson,Houston,Credit Card,Cancelled
ORD0448,20-02-25,Smartwatch,Electronics,147,4,588,John Harris,New York,Debit Card,Completed
ORD0449,28-04-25,Headphones,Electronics,97,1,97,Emma Brown,Houston,Debit Card,Completed
ORD0450,11-02-25,Running Shoes,Footwear,61,3,183,Emma White,Chicago,Gift Card,Completed
ORD0451,05-03-25,Book,Books,15,4,60,David Anderson,Seattle,PayPal,Completed
ORD0452,03-02-25,Running Shoes,Footwear,62,4,248,John Garcia,New York,Debit Card,Cancelled
ORD0453,17-02-25,Headphones,Electronics,101,1,101,Daniel Martinez,San Francisco,Gift Card,Pending
ORD0454,06-03-25,Book,Books,15,4,60,Daniel Brown,Seattle,Debit Card,Cancelled
ORD0455,19-02-25,Refrigerator,Home Appliances,1236,1,1236,Lucas Taylor,Denver,Credit Card,Cancelled
ORD0456,27-04-25,Smartwatch,Electronics,148,4,592,John Johnson,Chicago,Credit Card,Completed
ORD0457,05-04-25,Refrigerator,Home Appliances,1144,1,1144,Emily Anderson,Denver,Debit Card,Completed
ORD0458,17-02-25,Headphones,Electronics,101,3,303,Lucas Clark,Miami,Credit Card,Pending
ORD0459,24-03-25,Running Shoes,Footwear,61,3,183,Daniel Miller,San Francisco,Debit Card,Completed
ORD0460,07-03-25,Smartphone,Electronics,477,2,954,John Taylor,Los Angeles,Credit Card,Completed
ORD0461,22-03-25,Washing Machine,Home Appliances,614,1,614,Mia Doe,Seattle,Credit Card,Completed
ORD0462,07-04-25,Laptop,Electronics,820,2,1640,Lucas Clark,Los Angeles,Debit Card,Cancelled
ORD0463,31-03-25,Smartwatch,Electronics,150,1,150,Liam Wilson,Dallas,Debit Card,Completed
ORD0464,28-03-25,Headphones,Electronics,103,1,103,David Lee,Dallas,Amazon Pay,Completed
ORD0465,17-04-25,Smartphone,Electronics,497,5,2485,Michael Clark,New York,Credit Card,Completed
ORD0466,18-02-25,Headphones,Electronics,103,1,103,Daniel Brown,Seattle,PayPal,Completed
ORD0467,13-04-25,Headphones,Electronics,97,1,97,Emily Taylor,Boston,Debit Card,Completed
ORD0468,05-02-25,Running Shoes,Footwear,60,4,240,Daniel Anderson,Denver,Gift Card,Completed
ORD0469,16-03-25,Washing Machine,Home Appliances,606,1,606,Mia Doe,San Francisco,Credit Card,Completed
ORD0470,02-03-25,Washing Machine,Home Appliances,580,3,1740,Daniel Harris,New York,Gift Card,Completed
ORD0471,12-04-25,Washing Machine,Home Appliances,628,1,628,Daniel Doe,New York,PayPal,Cancelled
ORD0472,28-02-25,Running Shoes,Footwear,60,1,60,John Harris,Chicago,PayPal,Completed
ORD0473,14-04-25,Smartwatch,Electronics,145,3,435,Olivia Brown,Houston,Debit Card,Cancelled
ORD0474,18-03-25,T-Shirt,Clothing,21,5,105,Michael Johnson,Houston,PayPal,Completed
ORD0475,17-04-25,Running Shoes,Footwear,60,2,120,Alex Harris,Houston,Amazon Pay,Completed
ORD0476,21-04-25,Refrigerator,Home Appliances,1144,3,3432,Liam Harris,Houston,Amazon Pay,Completed
ORD0477,07-04-25,Running Shoes,Footwear,58,1,58,Daniel Brown,Miami,Debit Card,Pending
ORD0478,03-02-25,Refrigerator,Home Appliances,1255,1,1255,Daniel Garcia,Chicago,Debit Card,Completed
ORD0479,05-04-25,Running Shoes,Footwear,57,4,228,Sophia Johnson,New York,Debit Card,Completed
ORD0480,04-02-25,Running Shoes,Footwear,58,4,232,Chris Johnson,Houston,Credit Card,Completed
ORD0481,17-03-25,T-Shirt,Clothing,20,2,40,Emily Johnson,Dallas,Amazon Pay,Completed
ORD0482,04-04-25,Smartwatch,Electronics,156,2,312,Emma Miller,Miami,PayPal,Pending
ORD0483,11-02-25,Refrigerator,Home Appliances,1241,1,1241,Alex Anderson,Miami,Debit Card,Completed
ORD0484,04-02-25,Washing Machine,Home Appliances,612,1,612,Alex Miller,Chicago,PayPal,Completed
ORD0485,04-02-25,Refrigerator,Home Appliances,1229,1,1229,Daniel Martinez,Denver,Amazon Pay,Completed
ORD0486,17-03-25,Headphones,Electronics,102,2,204,Isabella Johnson,Dallas,Credit Card,Completed
ORD0487,01-02-25,T-Shirt,Clothing,21,3,63,Ava Martinez,New York,PayPal,Completed
ORD0488,02-02-25,T-Shirt,Clothing,19,2,38,Isabella Harris,New York,Gift Card,Pending
ORD0489,11-02-25,Headphones,Electronics,104,2,208,Daniel Smith,Dallas,Amazon Pay,Completed
ORD0490,04-02-25,Running Shoes,Footwear,61,4,244,Daniel Taylor,Dallas,PayPal,Completed
ORD0491,04-04-25,T-Shirt,Clothing,20,2,40,Chris Harris,Denver,Credit Card,Completed
ORD0492,06-02-25,Running Shoes,Footwear,63,2,126,Michael Wilson,Boston,Debit Card,Pending
ORD0493,22-04-25,Washing Machine,Home Appliances,586,1,586,Liam Lee,Los Angeles,Debit Card,Pending
ORD0494,23-02-25,Washing Machine,Home Appliances,628,1,628,Emily Brown,Chicago,Amazon Pay,Completed
ORD0495,06-02-25,Washing Machine,Home Appliances,590,3,1770,Jane Harris,Denver,Debit Card,Cancelled
ORD0496,23-04-25,Refrigerator,Home Appliances,1250,1,1250,Sophia Anderson,Houston,Amazon Pay,Cancelled
